#,Date-Time (CEST),Temperature   (°C),Light   (lux),Button Down,Button Up,Host Connected,End of File
7066,06/20/2025 01:10:00,8.32,0.00,,,,
7067,06/20/2025 01:20:00,8.02,0.00,,,,
7068,06/20/2025 01:30:00,7.85,0.00,,,,
7069,06/20/2025 01:40:00,7.63,0.00,,,,
7070,06/20/2025 01:50:00,7.59,0.00,,,,
7071,06/20/2025 02:00:00,7.42,0.00,,,,
7072,06/20/2025 02:10:00,7.29,0.00,,,,
7073,06/20/2025 02:20:00,7.20,0.00,,,,
7074,06/20/2025 02:30:00,7.20,0.00,,,,
7075,06/20/2025 02:40:00,7.08,0.00,,,,
7076,06/20/2025 02:50:00,7.03,0.00,,,,
7077,06/20/2025 03:00:00,6.95,0.00,,,,
7078,06/20/2025 03:10:00,6.82,0.00,,,,
7079,06/20/2025 03:20:00,6.90,0.00,,,,
7080,06/20/2025 03:30:00,6.65,0.00,,,,
7081,06/20/2025 03:40:00,6.60,0.00,,,,
7082,06/20/2025 03:50:00,6.39,0.00,,,,
7083,06/20/2025 04:00:00,6.26,0.00,,,,
7084,06/20/2025 04:10:00,6.22,0.20,,,,
7085,06/20/2025 04:20:00,5.96,1.88,,,,
7086,06/20/2025 04:30:00,6.26,7.56,,,,
7087,06/20/2025 04:40:00,6.39,26.96,,,,
7088,06/20/2025 04:50:00,6.17,85.12,,,,
7089,06/20/2025 05:00:00,6.09,203.12,,,,
7090,06/20/2025 05:10:00,5.83,399.52,,,,
7091,06/20/2025 05:20:00,5.87,651.36,,,,
7092,06/20/2025 05:30:00,6.30,919.04,,,,
7093,06/20/2025 05:40:00,6.43,1188.80,,,,
7094,06/20/2025 05:50:00,6.56,1448.32,,,,
7095,06/20/2025 06:00:00,6.65,1682.56,,,,
7096,06/20/2025 06:10:00,6.56,1906.56,,,,
7097,06/20/2025 06:20:00,6.73,2101.12,,,,
7098,06/20/2025 06:30:00,6.90,2283.52,,,,
7099,06/20/2025 06:40:00,7.12,2429.44,,,,
7100,06/20/2025 06:50:00,7.42,2573.44,,,,
7101,06/20/2025 07:00:00,7.68,2695.68,,,,
7102,06/20/2025 07:10:00,8.23,2800.64,,,,
7103,06/20/2025 07:20:00,8.75,2903.04,,,,
7104,06/20/2025 07:30:00,9.14,2995.20,,,,
7105,06/20/2025 07:40:00,9.39,3097.60,,,,
7106,06/20/2025 07:50:00,9.65,3685.12,,,,
7107,06/20/2025 08:00:00,9.91,3294.72,,,,
7108,06/20/2025 08:10:00,10.21,3390.72,,,,
7109,06/20/2025 08:20:00,10.59,3518.72,,,,
7110,06/20/2025 08:30:00,10.94,3618.56,,,,
7111,06/20/2025 08:40:00,11.41,3722.24,,,,
7112,06/20/2025 08:50:00,11.75,3786.24,,,,
7113,06/20/2025 09:00:00,11.92,3904.00,,,,
7114,06/20/2025 09:10:00,12.27,4044.80,,,,
7115,06/20/2025 09:20:00,12.70,4194.56,,,,
7116,06/20/2025 09:30:00,12.95,4328.96,,,,
7117,06/20/2025 09:40:00,13.30,4544.00,,,,
7118,06/20/2025 09:50:00,13.64,4674.56,,,,
7119,06/20/2025 10:00:00,13.98,4902.40,,,,
7120,06/20/2025 10:10:00,14.67,5130.24,,,,
7121,06/20/2025 10:20:00,15.10,5370.88,,,,
7122,06/20/2025 10:30:00,15.57,5608.96,,,,
7123,06/20/2025 10:40:00,16.08,5944.32,,,,
7124,06/20/2025 10:50:00,16.51,6215.68,,,,
7125,06/20/2025 11:00:00,18.19,8135.68,,,,
7126,06/20/2025 11:10:00,22.09,58941.44,,,,
7127,06/20/2025 11:20:00,30.63,46592.00,,,,
7128,06/20/2025 11:30:00,31.23,77250.56,,,,
7129,06/20/2025 11:40:00,36.16,78090.24,,,,
7130,06/20/2025 11:50:00,37.75,79933.44,,,,
7131,06/20/2025 12:00:00,39.38,65863.68,,,,
7132,06/20/2025 12:10:00,25.78,28067.84,,,,
7133,06/20/2025 12:20:00,34.66,83230.72,,,,
7134,06/20/2025 12:30:00,40.41,84049.92,,,,
7135,06/20/2025 12:40:00,40.19,84582.40,,,,
7136,06/20/2025 12:50:00,39.47,85319.68,,,,
7137,06/20/2025 13:00:00,40.54,85565.44,,,,
7138,06/20/2025 13:10:00,41.27,85934.08,,,,
7139,06/20/2025 13:20:00,41.10,86056.96,,,,
7140,06/20/2025 13:30:00,42.85,86056.96,,,,
7141,06/20/2025 13:40:00,42.64,85401.60,,,,
7142,06/20/2025 13:50:00,43.50,85278.72,,,,
7143,06/20/2025 14:00:00,42.94,85196.80,,,,
7144,06/20/2025 14:10:00,44.18,84705.28,,,,
7145,06/20/2025 14:20:00,42.60,83886.08,,,,
7146,06/20/2025 14:30:00,42.64,82800.64,,,,
7147,06/20/2025 14:40:00,43.41,81080.32,,,,
7148,06/20/2025 14:50:00,43.11,77680.64,,,,
7149,06/20/2025 15:00:00,43.67,79175.68,,,,
7150,06/20/2025 15:10:00,42.38,78131.20,,,,
7151,06/20/2025 15:20:00,42.30,76042.24,,,,
7152,06/20/2025 15:30:00,43.71,74526.72,,,,
7153,06/20/2025 15:40:00,42.94,72540.16,,,,
7154,06/20/2025 15:50:00,42.34,71086.08,,,,
7155,06/20/2025 16:00:00,43.24,70266.88,,,,
7156,06/20/2025 16:10:00,42.64,67788.80,,,,
7157,06/20/2025 16:20:00,42.98,65679.36,,,,
